#name, A, B, C, D, E, F
NODE_0000072, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097788, 1.1641251276712105e-05
|A/cattle/USA/24-011573-013/2024|H5N1|NA||B3.13|cattle|Idaho|2024-04-22, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000073, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097758, 1.1641251276712105e-05
|A/cattle/USA/24-011573-009/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000074, 0.9997702614534126, 4.773951881991185e-05, 7.129632431905493e-07, 6.963927466587667e-07, 0.0001689484205009758, 1.1641251276712114e-05
|A/cattle/USA/24-012341-018/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000075, 0.9997702614534126, 4.7739518819911754e-05, 7.129632431905468e-07, 6.963927466587655e-07, 0.00016894842050095297, 1.1641251276712105e-05
|A/cattle/USA/24-011573-014/2024|H5N1|NA||B3.13|cattle|Idaho|2024-04-22, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000076, 0.999770261453413, 4.773951881991067e-05, 7.129632431905305e-07, 6.963927466587485e-07, 0.00016894842050068547, 1.1641251276711977e-05
|A/cattle/USA/24-013170-011/2024|H5N1|NA|||cattle|USA|2024-04-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000077, 0.9997702614534161, 4.773951881989444e-05, 7.129632431903351e-07, 6.963927466585576e-07, 0.00016894842049754773, 1.1641251276710428e-05
|A/cattle/USA/24-012341-015/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000078, 0.999770261453453, 4.773951881963079e-05, 7.129632431880439e-07, 6.963927466562973e-07, 0.00016894842046073842, 1.1641251276691382e-05
|A/cattle/USA/24-012341-004/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000079, 0.9997702614538897, 4.773951881521172e-05, 7.129632431609056e-07, 6.963927466295214e-07, 0.000168948420028932, 1.1641251276445319e-05
|A/cattle/USA/24-011573-012/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
